UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
238661,"R",46501365,"R",56782604,"R",0,"R",150026507,"R",22230481,"R",13541187,"R",97856394,"R",29939632,"R",20885705,"R",9053927,"R",127796026,"R",745510,"R",85784034,"R",8664394,"R",47829,"R",0,"R",95241767,"R",38459163,"R",45685591,"R",48667710,"R",0,"R",-2982119,"R",130778145,"R",0,"R",127796026,"R",1840609,"R",214728,"R",1628674,"R",0,"R",1782369,"R",11908272,"R",17374652,"R",13905368,"R",0,"R",13905368,"R",35399099,"R",35399099,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",504142,"R",504142,"R",0,"R",0,"R",2287,"R",2287,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2355270,"R",260832,"R",1950497,"R",143941,"R",2355270,"R",260832,"R",1950497,"R",143941,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",841257,"R",1457595,"R",1122554,"R",-1738892,"Z",0,"Z",0,"R",5752859,"R",5752859,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",830677,"R",765617,"R",65060,"R",0,"R",45685591,"R",44142431,"R",3138111,"R",-1594951,"R",0,"R",2910205,"R",-2910205,"Z",0,"R",45685591,"R",47052636,"R",227906,"R",-1594951,"R",20074836,"R",11752828,"R",0,"R",0,"R",471537,"R",135708,"R",9501137,"R",5379869,"R",6133280,"R",2758287,"R",7312638,"R",3456906,"R",5174282,"R",395347,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48667710,"R",23878945,"R",7135389,"R",4667596,"R",2633235,"R",407804,"R",9944741, 1,"R",57005562,"R",55400052
238980,"R",28043604,"R",37985536,"Z",0,"R",76149613,"R",22084987,"R",12325537,"R",32620459,"R",21444167,"R",11778893,"R",9665274,"R",54064626,"R",10244003,"R",50808247,"R",18921446,"R",880773,"Z",0,"R",80854469,"R",42868933,"R",38664784,"R",33438227,"R",0,"R",5226557,"R",48838068,"R",1,"R",54064626,"R",2720133,"R",131160,"R",828211,"Z",0,"R",105890,"R",10460224,"R",14245618,"R",10445094,"Z",0,"R",10445094,"R",21455422,"R",21455422,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2851293,"R",2851293,"R",0,"R",0,"R",7765,"Z",0,"R",7765,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7416058,"R",554789,"R",6610961,"R",250308,"R",6563036,"R",554789,"R",5757939,"R",250308,"R",853022,"R",0,"R",853022,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1117002,"R",306428,"R",801593,"R",8981,"R",386090,"R",386090,"R",5431154,"R",5431154,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",38664784,"R",30985176,"R",7420319,"R",259289,"R",0,"R",3049560,"R",-3049560,"Z",0,"R",38664784,"R",34034736,"R",4370759,"R",259289,"R",9387183,"R",4970213,"R",0,"R",0,"R",0,"R",0,"R",3815504,"R",1965740,"R",9990855,"R",4071881,"R",4833976,"R",1876257,"R",5410709,"R",957748,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",33438227,"R",13841839,"R",4165167,"R",4737605,"R",3090349,"R",332694,"R",7270573, 1,"R",17197269,"R",17944616
239017,"R",358009515,"R",106389976,"R",0,"R",494135470,"R",61787991,"R",40508849,"R",92713925,"R",339633554,"R",244808914,"R",94824640,"R",432347479,"R",11639757,"R",183628587,"R",72277999,"R",1194880,"R",0,"R",268741223,"R",162351247,"R",82988722,"R",71946632,"R",-65302,"R",10976788,"R",421370691,"R",0,"R",432347479,"R",1517904,"R",184272,"R",556956,"R",0,"R",8834727,"R",31001450,"R",42095309,"R",39836177,"R",0,"R",39836177,"R",26468503,"R",26468503,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",465839,"R",465839,"R",0,"R",0,"R",49774,"R",49774,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21390477,"R",3187946,"R",5750449,"R",12452082,"R",21390477,"R",3187946,"R",5750449,"R",12452082,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18758252,"R",1762844,"R",16684770,"R",310638,"R",0,"R",0,"R",15314530,"R",15314530,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",541347,"R",345473,"R",195874,"R",0,"R",82988722,"R",47594909,"R",22631093,"R",12762720,"R",0,"R",19073362,"R",-19073362,"R",0,"R",82988722,"R",66668271,"R",3557731,"R",12762720,"R",27821747,"R",15844262,"R",712949,"R",467674,"R",1020134,"R",224208,"R",4553408,"R",1970224,"R",13973046,"R",5686097,"R",13552341,"R",6738736,"R",10313007,"R",13536,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71946632,"R",30944737,"R",9189572,"R",6667756,"R",7429365,"R",1336440,"R",16378762, 1,"R",339831165,"R",356957659
239071,"R",153118,"R",16928893,"R",57720,"R",21214931,"R",7150436,"R",5642280,"R",12035930,"R",2028565,"R",277062,"R",1751503,"R",14064495,"R",542978,"R",28354610,"R",5175928,"R",0,"R",0,"R",34073516,"R",17144623,"R",16623442,"R",16639796,"R",-1,"R",-16355,"R",14080850,"R",0,"R",14064495,"R",1276828,"R",23820,"R",217924,"R",0,"R",769392,"R",1477010,"R",3764974,"R",1351329,"R",0,"R",1351329,"R",11003022,"R",11003022,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1127505,"R",177228,"R",950277,"R",0,"R",1127505,"R",177228,"R",950277,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",195673,"R",7383,"R",188290,"R",0,"R",517018,"R",517018,"R",3780224,"R",3780224,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16623442,"R",15484875,"R",1138567,"R",0,"R",0,"R",1337643,"R",-1337643,"R",0,"R",16623442,"R",16822518,"R",-199076,"R",0,"R",6062517,"R",2600700,"R",0,"R",0,"R",0,"R",0,"R",1307165,"R",688841,"R",1684188,"R",946699,"R",2733811,"R",1092033,"R",2048390,"R",404206,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2803725,"R",533196,"R",16639796,"R",6265675,"R",2863558,"R",762555,"R",1021833,"R",240529,"R",5485646, 1,"R",277062,"R",277062
239080,"R",13391276,"R",40675730,"R",0,"R",64613064,"R",25015198,"R",9321517,"R",25103197,"R",14494669,"R",8042132,"R",6452537,"R",39597866,"R",4242365,"R",53544172,"R",12551588,"R",185043,"R",0,"R",70523168,"R",29847438,"R",32302422,"R",32133969,"R",0,"R",168453,"R",39429413,"R",0,"R",39597866,"R",2537766,"R",82593,"R",1643740,"R",0,"R",686140,"R",14515332,"R",19465571,"R",15958942,"R",0,"R",15958942,"R",20603384,"R",20603384,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",544122,"R",0,"R",544122,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5328294,"R",317880,"R",4821736,"R",188678,"R",5328294,"R",317880,"R",4821736,"R",188678,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",604818,"R",198725,"R",406093,"Z",0,"Z",0,"Z",0,"R",4823631,"R",4823631,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",398173,"R",398172,"R",1,"R",0,"R",32302422,"R",26341792,"R",5771952,"R",188678,"R",0,"R",7369989,"R",-7369989,"R",0,"R",32302422,"R",33711781,"R",-1598037,"R",188678,"R",8759631,"R",7174489,"R",0,"R",0,"R",0,"R",0,"R",4773158,"R",2979717,"R",7341796,"R",3759766,"R",5393736,"R",2431294,"R",2950344,"R",235261,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2915304,"R",76586,"R",32133969,"R",16657113,"R",2690686,"R",10127123,"R",1986484,"R",653181,"R",19382, 1,"R",7853458,"R",8042133
239105,"R",733108000,"R",643191000,"R",0,"R",1517454000,"R",390969000,"R",220020000,"R",416803000,"R",709682000,"R",464495000,"R",245187000,"R",1126485000,"R",60336000,"R",807806000,"R",298409000,"R",21894000,"R",356000,"R",1188801000,"R",545610000,"R",470298000,"R",442399000,"R",0,"R",27899000,"R",1098586000,"R",0,"R",1126485000,"R",7550000,"R",3760000,"R",3545000,"R",10000,"R",22367000,"R",146144000,"R",183376000,"R",172282000,"R",0,"R",172282000,"R",256633000,"R",256633000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21488000,"R",21488000,"R",0,"R",0,"R",4248000,"R",4248000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53803000,"R",13075000,"R",20012000,"R",20716000,"R",46956000,"R",6228000,"R",20012000,"R",20716000,"R",6847000,"R",6847000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36109000,"R",6279000,"R",29094000,"R",736000,"R",10294000,"R",10294000,"R",58337000,"R",58337000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29386000,"R",50600000,"R",-21104000,"R",-110000,"R",470298000,"R",420954000,"R",28002000,"R",21342000,"R",0,"R",35964000,"R",-35964000,"R",0,"R",470298000,"R",456918000,"R",-7962000,"R",21342000,"R",124496000,"R",76481000,"R",42500000,"R",21674000,"R",6048000,"R",3684000,"R",63885000,"R",29667000,"R",66564000,"R",25814000,"R",87406000,"R",44046000,"R",51500000,"R",4233000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",442399000,"R",205599000,"R",57805000,"R",25864000,"R",39433000,"R",7181000,"R",106517000, 1,"R",668800000,"R",698000000
239169,"R",1734142000,"R",291189000,"R",6575972,"R",2476568000,"R",644733000,"R",312400000,"R",1119844000,"R",711991000,"R",297154000,"R",414837000,"R",1831835000,"R",0,"R",427037000,"R",265136000,"R",18382000,"R",0,"R",710555000,"R",419366000,"R",1224367000,"R",1168210000,"R",-1908000,"R",54249000,"R",1777586000,"R",0,"R",1831835000,"R",0,"R",0,"R",1926600,"Z",0,"R",2341939,"R",9216736,"R",13485275,"R",13485275,"R",0,"R",13485275,"R",54870000,"R",54870000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4690000,"R",4690000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128576000,"R",128576000,"R",0,"R",0,"R",1797000,"R",1797000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89500000,"R",58096000,"R",22974000,"R",8430000,"R",42907000,"R",11503000,"R",22974000,"R",8430000,"R",46593000,"R",46593000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44450000,"R",28991000,"R",15287000,"R",172000,"R",2762000,"R",2762000,"R",0,"R",0,"R",885162000,"R",885162000,"R",0,"R",0,"R",0,"R",0,"R",12560000,"R",12560000,"R",0,"R",0,"R",1224367000,"R",1177504000,"R",38261000,"R",8602000,"R",0,"R",31308000,"R",-31308000,"R",0,"R",1224367000,"R",1208812000,"R",6953000,"R",8602000,"R",100692000,"R",59316000,"R",260799000,"R",136656000,"R",13053000,"R",5710000,"R",0,"R",0,"R",0,"R",0,"R",110102000,"R",50709000,"R",0,"R",0,"R",0,"R",683564000,"R",501197000,"R",0,"R",0,"R",0,"R",0,"R",1168210000,"R",753588000,"R",143671000,"R",41111000,"R",35804000,"R",10451000,"R",183585000, 1,"R",930961000,"R",937909000
239309,"R",1684306,"R",9406705,"R",0,"R",14511833,"R",4927840,"R",3384617,"R",5308573,"R",4275420,"R",2926763,"R",1348657,"R",9583993,"R",725000,"R",14405796,"R",5417732,"R",40140,"R",0,"R",20588668,"R",11181963,"R",16595788,"R",15817731,"R",0,"R",778057,"R",8805936,"R",0,"R",9583993,"R",1524148,"R",190863,"R",881417,"R",0,"R",726612,"R",12830676,"R",16153716,"R",13557288,"R",0,"R",13557288,"R",14763428,"R",14763428,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",260920,"R",260920,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",907356,"R",503585,"R",403771,"R",0,"R",685240,"R",503585,"R",181655,"R",0,"R",222116,"R",0,"R",222116,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",53096,"R",24884,"R",28212,"Z",0,"R",0,"R",0,"R",390925,"R",390925,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",220063,"R",220063,"R",0,"R",0,"R",16595788,"R",16163805,"R",431983,"Z",0,"R",0,"R",-619277,"R",619277,"Z",0,"R",16595788,"R",15544528,"R",1051260,"R",0,"R",6181929,"R",3799090,"R",0,"R",0,"R",0,"R",0,"R",3051688,"R",1355662,"R",2899818,"R",1318678,"R",2934424,"R",1065991,"R",749872,"R",248676,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",15817731,"R",7788097,"R",1767143,"R",2204623,"R",551293,"R",215082,"R",3291493, 1,"R",3170700,"R",2998560
239318,"R",145575934,"R",175876665,"R",0,"R",349444245,"R",37469205,"R",20999802,"R",178804504,"R",133170536,"R",44627662,"R",88542874,"R",311975040,"R",16548147,"R",154203506,"R",60710869,"R",33821518,"R",0,"R",265284040,"R",89407375,"R",87977380,"R",77151440,"R",0,"R",10825940,"R",301149100,"R",0,"R",311975040,"R",3047580,"R",245714,"R",2494465,"R",0,"R",2913785,"R",51995395,"R",60696939,"R",60696939,"R",0,"R",60696939,"R",42353421,"R",42353421,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4460947,"R",4460947,"R",0,"R",0,"R",2494973,"R",2494973,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13287624,"R",1274987,"R",12012637,"R",0,"R",13287624,"R",1274987,"R",12012637,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7608342,"R",3603730,"R",4004612,"Z",0,"Z",0,"Z",0,"R",13725862,"R",13725862,"R",0,"R",0,"R",4046211,"R",4046211,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",87977380,"R",71960131,"R",16017249,"Z",0,"R",0,"R",5429249,"R",-5429249,"Z",0,"R",87977380,"R",77389380,"R",10588000,"R",0,"R",30764257,"R",18111054,"R",6862442,"R",2398395,"R",2714390,"R",775501,"R",3501748,"R",1721018,"R",9392046,"R",3786164,"R",16936652,"R",4514235,"R",6979905,"R",1235197,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",77151440,"R",32541564,"R",9553490,"R",7112804,"R",6551326,"R",811582,"R",20580674, 1,"R",68179004,"R",70511350
239390,"R",35552606,"R",24544769,"R",0,"R",68854893,"R",13232940,"R",8623320,"R",26824045,"R",28797908,"R",18591979,"R",10205929,"R",55621953,"R",542794,"R",41889886,"R",15213978,"R",294016,"R",0,"R",57940674,"R",33395905,"R",27623738,"R",23835573,"R",0,"R",3788165,"R",51833788,"R",0,"R",55621953,"R",2146796,"R",238904,"R",1512522,"R",0,"R",2290361,"R",8113593,"R",14302176,"R",7844337,"R",0,"R",7844337,"R",17461386,"R",17461386,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160371,"R",160371,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5686602,"R",435299,"R",4659846,"R",591457,"R",3836537,"R",435299,"R",2809781,"R",591457,"R",1850065,"R",0,"R",1850065,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1171008,"R",408096,"R",762912,"R",0,"R",0,"R",0,"R",1833863,"R",1833863,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1310508,"R",1704158,"R",-393650,"R",0,"R",27623738,"R",22003173,"R",5029108,"R",591457,"R",0,"R",3628978,"R",-3631258,"R",2280,"R",27623738,"R",25632151,"R",1397850,"R",593737,"R",9471429,"R",5895797,"Z",0,"Z",0,"R",35000,"Z",0,"R",1527773,"R",872998,"R",3832765,"R",1825121,"R",8016447,"R",3049878,"R",952159,"R",79989,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",23835573,"R",11723783,"R",2854172,"R",2256203,"R",1760858,"R",267184,"R",4973373, 1,"R",21615862,"R",22178974
239424,"R",8414170,"R",4481141,"Z",0,"R",13645537,"R",705059,"R",429052,"R",-1412043,"R",14352521,"R",9851095,"R",4501426,"R",12940478,"R",1608192,"R",11667051,"R",2895475,"R",21734,"Z",0,"R",16192452,"R",11711311,"R",2276060,"R",3863579,"R",0,"R",-1587519,"R",14477935,"R",50062,"R",12940478,"Z",0,"Z",0,"Z",0,"Z",0,"R",274839,"R",134752,"R",409591,"R",120304,"Z",0,"R",120304,"R",187536,"R",187536,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",831839,"R",159189,"R",672650,"R",0,"R",831839,"R",159189,"R",672650,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",676000,"R",5756,"R",670244,"Z",0,"Z",0,"Z",0,"R",386689,"R",386689,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",193996,"R",446996,"R",-253000,"R",0,"R",2276060,"R",1186166,"R",1089894,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2276060,"R",1186166,"R",1089894,"R",0,"R",2897327,"R",1595065,"Z",0,"Z",0,"Z",0,"Z",0,"R",44188,"R",37784,"R",150912,"R",120177,"R",771151,"R",323167,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",3863579,"R",2076193,"Z",0,"R",450221,"R",400019,"R",33266,"R",903880, 1,"R",9535736,"R",8683778
239512,"R",14089444,"R",33931021,"R",0,"R",52920088,"R",4765828,"R",0,"R",13506789,"R",34647471,"R",28601389,"R",6046082,"R",48154260,"R",5368307,"R",51318541,"R",5272423,"R",13470,"R",0,"R",61972741,"R",28041720,"R",15698990,"R",19893838,"R",0,"R",-4194848,"R",52349108,"R",0,"R",48154260,"R",1091853,"R",104138,"R",566790,"R",0,"R",1404792,"R",10238884,"R",13406457,"R",11643676,"R",0,"R",11643676,"R",7952336,"R",7952336,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1868874,"R",1272652,"R",596222,"R",0,"R",36676,"R",4218,"R",32458,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2952443,"R",1224465,"R",1617285,"R",110693,"R",2841884,"R",1218436,"R",1512755,"R",110693,"R",110559,"R",6029,"R",104530,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1652382,"R",0,"R",-1678213,"R",25831,"R",0,"R",0,"R",3457459,"R",3457459,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1083584,"R",1083584,"R",0,"R",0,"R",15698990,"R",14994714,"R",567752,"R",136524,"R",0,"R",-2919074,"R",2919074,"R",0,"R",15698990,"R",12075640,"R",3486826,"R",136524,"R",5296794,"R",3020139,"R",1029931,"R",665317,"R",604025,"R",338414,"R",648674,"R",174225,"R",4012259,"R",1632038,"R",5218133,"R",1953318,"R",3084022,"R",155965,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19893838,"R",7939416,"R",1885514,"R",2073728,"R",1872984,"R",314790,"R",5807406, 1,"R",20916211,"R",7190962
239628,"R",94069498,"R",52766370,"Z",0,"R",162400271,"R",45754922,"R",37759444,"R",9647166,"R",106998183,"R",80760888,"R",26237295,"R",116645349,"R",4171516,"R",78148227,"R",7501088,"Z",0,"Z",0,"R",89820831,"R",37054461,"R",34336557,"R",32563820,"R",-38880,"R",1733857,"R",114911492,"R",0,"R",116645349,"R",1300051,"R",316866,"R",1246930,"Z",0,"R",2169246,"R",18421797,"R",23454890,"R",20591043,"Z",0,"R",20591043,"R",12311057,"R",12311057,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",647571,"R",28932,"R",618639,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9117708,"R",2645852,"R",3850841,"R",2621015,"R",8678695,"R",2645102,"R",3412578,"R",2621015,"R",439013,"R",750,"R",438263,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5366816,"R",206630,"R",5090194,"R",69992,"Z",0,"Z",0,"R",6391988,"R",6391988,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",501417,"R",494708,"R",6709,"R",0,"R",34336557,"R",22079167,"R",9566383,"R",2691007,"R",0,"R",7642197,"R",-7642197,"Z",0,"R",34336557,"R",29721364,"R",1924186,"R",2691007,"R",12292657,"R",5588754,"Z",0,"Z",0,"R",845858,"R",91390,"R",1095216,"R",458843,"R",6278671,"R",2623234,"R",6160783,"R",2285577,"R",5890635,"R",440331,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",32563820,"R",11488129,"R",4369112,"R",4936955,"R",1909617,"R",1257419,"R",8602588, 1,"R",92790895,"R",94327913
239637,"R",10078538,"R",1425559,"R",0,"R",12918194,"R",2817863,"R",0,"R",2517746,"R",7582585,"R",5393165,"R",2189420,"R",10100331,"R",0,"R",0,"R",4006507,"R",0,"R",0,"R",4006507,"R",2580948,"R",7997270,"R",9779641,"R",0,"R",-1782371,"R",11882702,"R",0,"R",10100331,"R",0,"R",0,"R",0,"R",0,"R",138055,"R",0,"R",138055,"R",138055,"R",0,"R",138055,"R",2047926,"R",2047926,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4732518,"R",4562016,"R",144252,"R",26250,"R",4732518,"R",4562016,"R",144252,"R",26250,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",660123,"R",488159,"R",171964,"Z",0,"R",0,"R",0,"R",556703,"R",556703,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",7997270,"R",7654804,"R",316216,"R",26250,"R",0,"R",865600,"R",-865600,"Z",0,"R",7997270,"R",8520404,"R",-549384,"R",26250,"R",3110584,"R",1548592,"Z",0,"Z",0,"Z",0,"Z",0,"R",925591,"R",316142,"R",195523,"R",186142,"R",2897156,"R",999279,"R",2650787,"R",361606,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9779641,"R",3411761,"R",1802899,"R",3703779,"R",118498,"R",0,"R",742704, 1,"R",10058546,"R",10078538
